T,Date,SPX_close,SPLRCT_close,SPLRCL_close,SPLRCM_close,SPLRCREC_close,SPLRCS_close,SPSY_close,SPNY_close,SPXHC_close,SPLRCD_close,SPLRCI_close,SPLRCU_close,VIX_close,SPX_R,SPX_log_r,SPLRCT_R,SPLRCT_log_r,SPLRCL_R,SPLRCL_log_r,SPLRCM_R,SPLRCM_log_r,SPLRCREC_R,SPLRCREC_log_r,SPLRCS_R,SPLRCS_log_r,SPSY_R,SPSY_log_r,SPNY_R,SPNY_log_r,SPXHC_R,SPXHC_log_r,SPLRCD_R,SPLRCD_log_r,SPLRCI_R,SPLRCI_log_r,SPLRCU_R,SPLRCU_log_r,SPX_vol20,SPX_vol60,SPX_vol20_div_vol60,SPX_vol20_normalized,SPX_vol20_div_vol60_normalized,VIX_close_normalized
10,2015-01-16,2019.4,672.5,154.48,300.55,200.67,507.61,316.65,559.36,814.62,552.84,469.58,247.4,20.95,0.0133989060069253,0.005780431121603117,0.009153661464585868,0.003957300275714468,0.016516417714022444,0.007114397302661396,0.016504887205330252,0.0071094710027878654,0.007379518072289151,0.003193116584615818,0.00784259222491361,0.0033927080358101907,0.011984659635666348,0.005173929217144298,0.03191528613068677,0.013644045860873418,0.01917952182562029,0.00825068888503482,0.013121243219469437,0.005661421777212836,0.0067750096479567085,0.002932426873651441,0.008848835786812446,0.003826097156801916,0.011304294504971994,0.011304294504971994,1.0,0.08099248074908064,,0.6663435244657763
11,2015-01-20,2022.5,678.0,155.16,300.87,199.37,509.43,315.43,559.9,814.01,549.29,473.22,247.96,19.89,0.0015351094384470183,0.000666178360614457,0.008178438661710037,0.0035374051926177867,0.004401864319005741,0.0019075101566806156,0.0010647146897354621,0.00046215372725789115,-0.006478297702695884,-0.0028226418052762236,0.0035854297590669866,0.0015543475198438303,-0.0038528343597030493,-0.0016764964114727608,0.0009653890160182416,0.0004190608766935211,-0.0007488153985907707,-0.0003253282161683889,-0.0064213877432893205,-0.00279776567681775,0.007751607819753915,0.0033534997218290386,0.0022635408245755954,0.0009819323864341015,0.010817877854798328,0.010817877854798328,1.0,-0.04053104264442677,,0.05567641690463947
12,2015-01-21,2032.1,679.0,155.44,303.83,198.73,510.95,316.04,570.15,814.9,552.69,476.64,250.41,18.85,0.004746600741656321,0.0020565455616206297,0.0014749262536873156,0.0006400804134383121,0.0018045888115493759,0.0007830166637072701,0.009838136072057631,0.0042517676002266505,-0.003210111852334929,-0.0013963763269055026,0.0029837269104685273,0.0012938867887937848,0.0019338680531338606,0.0008390571725174632,0.018306840507233434,0.007878661163801272,0.001093352661515198,0.00047457763456113325,0.006189808662091229,0.00267991419800626,0.007227082540889986,0.003127394661299565,0.009880625907404374,0.004270040541368952,0.010496847422246219,0.010496847422246219,1.0,-0.12117894325966205,,-0.5424923540747756
13,2015-01-22,2063.2,692.3,154.58,307.79,202.79,516.45,323.78,573.44,825.25,563.19,484.4,249.31,16.4,0.0153043649426701,0.006596253283950497,0.019587628865979315,0.008424557330934524,-0.005532681420483693,-0.002409484629836417,0.01303360431820438,0.005623852001843077,0.020429728777738652,0.008783102677904596,0.010764262648008723,0.004649878272469185,0.024490570813820882,0.01050796560459169,0.00577041129527331,0.0024988549872273706,0.012700944901214902,0.005481215198313208,0.018997991640883675,0.008173328049467231,0.016280631084256442,0.0070136486000462505,-0.004392795814863601,-0.0019119695096762265,0.01097881823352275,0.01097881823352275,1.0,0.011981318373903654,,-1.7287915741563695
14,2015-01-23,2051.8,693.4,152.74,302.87,202.79,510.96,320.51,568.28,821.35,562.29,480.63,250.15,16.66,-0.005525397440868378,-0.0024063036499197697,0.0015889065434060707,0.0006895057089416472,-0.01190322163281151,-0.005200516695309767,-0.015984924786380375,-0.006998248080917349,0.0,0.0,-0.010630264304385836,-0.00464137861042624,-0.010099450243992779,-0.004408434555673583,-0.008998325892857284,-0.003925611856924398,-0.00472584065434714,-0.00205727152516823,-0.0015980397379216442,-0.0006945749671720874,-0.007782824112303844,-0.0033932593309917228,0.003369299265974102,0.0014608085081993828,0.010683283162927965,0.010683283162927965,1.0,-0.07095188157519962,,-1.4116606264402107
15,2015-01-26,2057.1,690.4,152.08,304.29,204.34,510.87,322.03,576.18,825.01,565.52,481.42,250.04,15.52,0.0025830977678134937,0.0011203787050759484,-0.004326507066628209,-0.001883054613224691,-0.00432106848238835,-0.0018806824091931631,0.004688480206029042,0.002031422652048092,0.0076433749198679,0.0033068538269760248,-0.00017613903240953303,-7.650294759863326e-05,0.004742441733487198,0.002054747856572338,0.013901597803899447,0.0059958074583503305,0.004456078407499809,0.0019309512163785821,0.005744366785822295,0.0024876087494544482,0.0016436760085721252,0.0007132534022564423,-0.0004397361583050715,-0.00019101698866232783,0.010343697847299363,0.010343697847299363,1.0,-0.16731227840777027,,-1.7382427211650713
16,2015-01-27,2029.5,667.8,150.35,302.02,203.99,504.61,318.51,575.18,818.8,561.07,475.19,250.46,17.22,-0.013416946186378838,-0.005866348531733006,-0.032734646581691805,-0.014454367988801238,-0.011375591793792859,-0.00496867142085045,-0.0074599888264485804,-0.003251976976292548,-0.0017128315552510244,-0.0007445110860921427,-0.012253606592675222,-0.005354547398130344,-0.010930658634288675,-0.004773259953033072,-0.0017355687458780243,-0.0007544027777721219,-0.007527181488709272,-0.003281378703091421,-0.007868864054321566,-0.0034309207353350624,-0.012940883220472805,-0.005656835858947858,0.0016797312430011835,0.0007288860148454334,0.010531878877023403,0.010531878877023403,1.0,-0.10598370741469078,,-0.8571031884738117
17,2015-01-28,2002.2,667.4,149.46,296.59,202.33,498.82,312.25,552.91,806.85,553.54,470.7,248.1,20.44,-0.013451589061345137,-0.0058815986148678225,-0.0005989817310571687,-0.00026021239957800497,-0.0059195211173926595,-0.0025784545163861673,-0.017978941791934332,-0.007879199213554934,-0.008137653806559128,-0.0035485964313028686,-0.01147420780404673,-0.005011994774946023,-0.019654014002700046,-0.008620625030666632,-0.03871831426683818,-0.017149331755120123,-0.014594528578407344,-0.006385030652941503,-0.013420785285258677,-0.0058680385087669495,-0.009448852038132135,-0.0041230943767324,-0.009422662301365542,-0.004111611973401953,0.010645436780296,0.010645436780296,1.0,-0.06784390651475768,,0.7038405438077288
18,2015-01-29,2021.2,674.6,149.95,300.58,202.48,502.68,315.12,553.86,813.74,560.84,476.26,251.4,18.76,0.009489561482369393,0.0041018325277564745,0.010788133053641064,0.004660134534408714,0.003278469155626794,0.001421492175395694,0.01345291479820631,0.0058035760992402605,0.0007413631196558951,0.0003218506225981794,0.007738262299025728,0.0033477483795906716,0.009191353082465986,0.003973520754912205,0.001718181982601229,0.0007455566362184722,0.008539381545516497,0.0036928612537706997,0.013187845503486773,0.005689971226655001,0.011812194603781606,0.005099909325579421,0.01330108827085857,0.005738509077729879,0.0106470776636769,0.0106470776636769,1.0,-0.06560151982016493,,-0.13519732315659103
19,2015-01-30,1995.0,664.9,149.13,299.22,198.78,493.24,310.01,557.95,801.26,554.79,468.53,245.77,20.97,-0.012962596477340216,-0.005666389543425853,-0.01437889119478216,-0.006290003901792028,-0.005468489496498788,-0.002381452236884312,-0.004524585800785005,-0.001969461512479981,-0.018273409719478412,-0.00800944588459419,-0.018779342723004692,-0.008233317327683743,-0.01621604468139126,-0.007100264693351282,0.0073845376087820595,0.0031952805670379153,-0.015336593998082949,-0.006712201886303937,-0.010787390343056964,-0.004710356251778315,-0.016230630327972156,-0.007106703620057579,-0.02239459029435161,-0.009836403870330907,0.0107083356825704,0.0107083356825704,1.0,-0.04376956953867821,,0.9555424930527244
20,2015-02-02,2020.8,671.8,152.76,302.04,199.0,499.71,315.03,574.68,806.22,559.73,475.54,246.84,19.43,0.012932330827067646,0.0055804331884884975,0.010377500375996357,0.004483666554254761,0.024341178837256054,0.010444631842618598,0.009424503709645054,0.00407384299398085,0.0011067511822114844,0.0004803901441029807,0.013117346525018187,0.005659751378764847,0.016193026031418284,0.006976210091630808,0.029984765660005203,0.012830801172430024,0.006190250355689834,0.002680104843000676,0.008904270084176094,0.003849960145181688,0.014961688685890014,0.006449649435113994,0.00435366399479185,0.0018866682627407913,0.011183817263437295,0.010902241287250793,1.0258273476771955,0.11890424379913767,4.364357804719852,0.15656395830760245
21,2015-02-03,2050.0,678.8,156.09,308.6,200.52,503.96,320.35,590.64,811.48,571.77,483.03,247.88,17.33,0.014449722882026943,0.006230527844498738,0.010419767788032153,0.004501834139992737,0.02179890023566387,0.009365430914418818,0.021718977618858434,0.009331460131141927,0.007638190954773921,0.003304619531309583,0.008504932861059415,0.0036780268017329327,0.016887280576453195,0.007272815128514525,0.02777197744831913,0.011896772324176054,0.006524273771427142,0.002824252983110926,0.02151037107176668,0.009242780245387902,0.015750515203768245,0.0067870512791254325,0.004213255550153914,0.0018259497352923666,0.01089205911086638,0.011126194135923537,0.9789564138287685,0.014428329482852928,-2.9258946103210066,-0.9146582262881311
22,2015-02-04,2041.5,679.6,156.22,306.69,199.63,504.43,319.39,581.12,800.54,575.59,479.12,244.69,18.33,-0.004146341463414634,-0.0018044767967383677,0.001178550383028975,0.0005115365513698879,0.0008328528413094718,0.0003615528539476989,-0.006189241736876296,-0.002696306212924924,-0.0044384600039897,-0.0019318891728584506,0.0009326136995000144,0.0004048402329959702,-0.002996722334946266,-0.001303413935579483,-0.01611810916971418,-0.007057032909436272,-0.013481539902400618,-0.005894783657088854,0.006681008097661735,0.002891875350048992,-0.008094735316646933,-0.0035298046502079353,-0.012869130224302073,-0.005625266526185617,0.010719845759262532,0.010902718885997321,0.9832268328068461,-0.047546036591958996,-2.0483039960863247,-0.3742865756058428
23,2015-02-05,2062.5,685.8,156.59,314.18,202.01,506.57,322.58,589.53,813.68,579.05,483.79,246.8,16.85,0.010286554004408524,0.0044445729629467925,0.009123013537374826,0.003944110581917305,0.002368454743310745,0.0010273906412397735,0.02442205484365323,0.01047891984890203,0.011922055803235965,0.005147061873139024,0.00424241222766288,0.0018385590095291251,0.009987789223206731,0.00431612318359498,0.014472053964757654,0.006240087864126854,0.01641392060359256,0.007070604430205841,0.006011223266561133,0.0026028258248266527,0.00974703623309404,0.0042125871210534505,0.008623155829825549,0.0037289344097485282,0.010653590629602992,0.010879729805157787,0.9792146331200625,-0.07088664723369467,-2.208416483645035,-1.1191965498905052
24,2015-02-06,2055.5,681.5,159.49,313.21,196.41,504.2,324.93,587.98,806.81,578.25,482.69,236.6,17.29,-0.003393939393939394,-0.0014764761055941307,-0.006270049577136125,-0.002731620608233006,0.018519701130340415,0.00796943393455673,-0.0030874021261697985,-0.0013429158357937978,-0.027721399930696472,-0.012209272999637689,-0.00467852419211561,-0.0020366251637562783,0.007285014570029211,0.0031523729780082305,-0.002629213101962503,-0.001143356465342685,-0.00844312260348049,-0.003682368870702059,-0.0013815732665572137,-0.0006004245068052206,-0.0022737138014428215,-0.0009885856642101488,-0.041329011345218866,-0.018330415069292522,0.009911405823526993,0.010674131147452123,0.9285445050853446,-0.347181736563318,-4.090312314870673,-0.8516807881791576
25,2015-02-09,2046.7,680.5,159.07,312.97,195.65,500.71,323.59,589.03,797.59,576.21,481.37,234.47,18.55,-0.004281196789102386,-0.0018632915524310618,-0.001467351430667645,-0.0006377306313388733,-0.00263339394319403,-0.001145176971924645,-0.0007662590594168521,-0.00033290964502416526,-0.003869456748638007,-0.0016837434049601166,-0.006921856406188039,-0.0030165762817398996,-0.0041239651617272395,-0.0017947185405041079,0.0017857750263613635,0.0007748605822661112,-0.011427721520556159,-0.004991572180126564,-0.00352788586251615,-0.001534850346000823,-0.0027346744287223544,-0.0011892809044143928,-0.00900253592561283,-0.003927456856711872,0.009772459497456426,0.010492151466423034,0.9314066355913975,-0.392621934746257,-3.0247703829200714,-0.1669802840056376
26,2015-02-10,2068.6,691.3,160.36,315.28,196.57,506.39,325.92,587.89,810.03,583.3,484.19,239.35,17.23,0.01070015146333115,0.0046223307840754235,0.01587068332108737,0.006838427343079809,0.008109637266612311,0.0035077665049654204,0.007380899127711746,0.0031937119752579574,0.004702274469716266,0.0020373854271703213,0.011343891673823185,0.0048988557505716054,0.007200469730214287,0.003115919642689937,-0.0019353852944671518,-0.0008413415766746811,0.01559698592008418,0.006721403308205028,0.012304541746932398,0.0053111853333591575,0.0058582794939443525,0.0025367950643565614,0.020812897172346124,0.008946148382767628,0.00984843188519141,0.010498645249635626,0.9380669268287941,-0.355071605025131,-2.3425752156913973,-0.8658153787689062
27,2015-02-11,2068.5,694.2,160.04,314.41,195.76,509.29,325.75,584.03,810.94,583.45,483.85,233.63,16.96,-4.834187373098185e-05,-2.0995116481929657e-05,0.004194994937075208,0.001818052452959888,-0.0019955101022700273,-0.0008675048715245288,-0.0027594519157572565,-0.001200071272131398,-0.004120669481609616,-0.0017932813201365033,0.005726811350935118,0.002480028001013252,-0.0005216003927344621,-0.00022658727146659965,-0.006565854156389824,-0.0028609167219075583,0.0011234151821538484,0.0004876191663634129,0.00025715755186026223,0.00011166774826554442,-0.0007022036803733555,-0.00030507030684440606,-0.02389805723835387,-0.010504822838577614,0.009815138275023715,0.010302535404321921,0.9526915356103758,-0.36120740299451115,-1.586810216188107,-0.9792586664826994
28,2015-02-12,2088.5,705.6,159.83,319.92,197.63,511.61,329.17,591.84,813.66,590.13,488.03,232.39,15.34,0.0096688421561518,0.004178954369608884,0.016421780466724253,0.007073962788370075,-0.0013121719570106196,-0.0005702432507129313,0.01752488788524535,0.00754504054005009,0.009552513281569293,0.004128914300215779,0.004555361385458173,0.001973875859469449,0.010498848810437502,0.004535823090749463,0.013372600722565723,0.0057691577838785615,0.0033541322415960658,0.00145424362248464,0.011449138743679749,0.004944048927559188,0.008639041025110985,0.0037357742272668463,-0.005307537559388816,-0.002311173033293595,0.009848055264772166,0.010267616354255507,0.9591374399853331,-0.34113815353635174,-1.2521422241433446,-1.7392033659001074
29,2015-02-13,2097.0,710.6,159.6,322.63,196.33,509.04,328.84,603.4,817.78,593.49,490.32,228.74,14.69,0.004069906631553747,0.0017639508642039092,0.007086167800453514,0.003066631029545785,-0.00143902896827891,-0.0006254124415359754,0.008470867716929167,0.003663357013311928,-0.006577948692000116,-0.0028662040598481232,-0.005023357635699054,-0.002187114441573648,-0.0010025214934533551,-0.00043560794226087834,0.0195323060286563,0.008400991867650726,0.005063540053585041,0.002193518694172701,0.005693660718824689,0.002465712608683881,0.004692334487633999,0.002033088730693323,-0.01570635569516751,-0.006875319173728565,0.009496372164929922,0.010109425035863344,0.9393582850895469,-0.47786588625553156,-1.9128726887450853,-1.9125664149092954
30,2015-02-17,2100.3,710.6,159.47,322.97,195.89,508.98,330.14,604.28,822.99,592.46,491.13,228.52,15.8,0.001573676680972905,0.0006829019062644236,0.0,0.0,-0.0008145363408521019,-0.00035389278698403384,0.0010538387626694103,0.00045743537019329866,-0.0022411246370907458,-0.0009744003477549315,-0.00011786892975012233,-5.1192842860371674e-05,0.003953290353971572,0.0017135074171491494,0.001458402386476625,0.0006329146987868309,0.006370906600797325,0.0027580731674027017,-0.0017354968070228188,-0.0007543714808073632,0.0016519823788546301,0.000716854878417233,-0.0009617906793739567,-0.00041790138385620906,0.009150247040015462,0.009940825592871936,0.9204715397659368,-0.6103410641562487,-2.3604872763100615,-1.2922702170112834
31,2015-02-18,2099.7,711.7,158.18,323.69,197.51,511.32,327.99,595.48,824.35,591.78,493.61,233.92,15.45,-0.0002856734752179992,-0.00012408413853083651,0.0015479876160991032,0.0006717626736163068,-0.008089295792311983,-0.0035274230226377346,0.0022293092237668215,0.0009670991129314476,0.008269947419470135,0.003576822763474137,0.00459743015442645,0.0019920628627705804,-0.006512388683588712,-0.0028375441258485794,-0.014562785463692253,-0.006371040840706763,0.001652510966111391,0.0007170840622778181,-0.0011477568105864762,-0.0004987507264598067,0.005049579541058413,0.00218748622416306,0.023630316821284688,0.010143139889254938,0.009164222461476409,0.009780731275245622,0.9369670021167481,-0.5916863915392767,-1.6504972494639467,-1.3966426769048514
32,2015-02-19,2097.4,714.5,157.33,324.56,193.25,508.15,326.54,590.83,825.1,593.57,493.56,231.36,15.29,-0.001095394580177991,-0.00047598456475444404,0.003934241955880223,0.0017052673000636262,-0.005373624984195184,-0.0023400285424123105,0.002687756804349855,0.0011657120743679558,-0.021568528175788523,-0.009469586409457102,-0.006199640147070359,-0.0027008503333785746,-0.004420866489831973,-0.001924214410127856,-0.007808826492913242,-0.003404640748953531,0.0009098077273002971,0.00039494484085596693,0.003024772719591871,0.0013116593639481736,-0.00010129454427586834,-4.399388983404729e-05,-0.0109439124487003,-0.004779079663329584,0.009162309370056033,0.00963160024423416,0.9512759186139331,-0.5805713113227318,-1.1043320163481423,-1.406144465522009
33,2015-02-20,2110.3,719.0,157.44,325.79,195.23,509.59,329.18,589.07,833.59,598.06,498.14,231.46,14.3,0.00615047201296848,0.0026629352707176817,0.006298110566829951,0.0027266572558936157,0.0006991673552404832,0.00030353842458979475,0.0037897461178211063,0.001642754977046902,0.010245795601552341,0.004427051689944112,0.0028338089146905396,0.0012289670667725646,0.008084767562932523,0.003497052483490739,-0.002978860247448489,-0.0012956332825764404,0.010289661859168596,0.004445908942418611,0.007564398470272916,0.003272813628511258,0.009279520220439225,0.004011460862978976,0.0004322268326417458,0.00018767317257749084,0.008657611456154542,0.009531904587883595,0.9082771838861665,-0.7815541798625583,-2.3502551663054687,-1.7634491933082086
34,2015-02-23,2109.7,720.1,156.53,325.27,196.57,510.99,328.01,586.6,836.48,597.7,496.13,233.01,14.56,-0.0002843197649625,-0.0001234960620369385,0.0015299026425591414,0.0006639205380186625,-0.0057799796747967265,-0.0025174958447569083,-0.0015961202001290359,-0.0006937399889739993,0.006863699226553314,0.002970683383562627,0.0027473066582939898,0.0011915041565398457,-0.0035542864086518496,-0.0015463567025069441,-0.0041930500619621214,-0.0018248470209864306,0.0034669321848870382,0.0015030655068571715,-0.0006019462930139116,-0.0002615006660347051,-0.004035010238085661,-0.0017559276610873103,0.006696621446470158,0.002898611087182557,0.008522718174829157,0.009392405113040923,0.9074052995218183,-0.8204759362325552,-2.1715722027224005,-1.5589670862863272
35,2015-02-24,2115.5,721.3,157.48,326.6,192.39,512.57,329.67,587.73,835.99,600.04,497.65,234.44,13.69,0.0027492060482533927,0.0011923267903097706,0.0016664352173308315,0.0007231212691647475,0.0060691241295597565,0.0026278208756825676,0.004088910751068469,0.001772170716306719,-0.021264689423615032,-0.00933474302696773,0.0030920370261649757,0.001340782809844029,0.005060821316423356,0.002192343908602485,0.0019263552676440426,0.000835800696597686,-0.0005857880642693299,-0.00025447906655598425,0.003915007528860495,0.0016969465503662434,0.0030637131397012515,0.0013285196467302167,0.0061370756619887855,0.0026571528353843236,0.008523985037457743,0.00926325504436545,0.9201932794285544,-0.8011166766216012,-1.6812357285875559,-1.8300793107456683
36,2015-02-25,2113.9,716.5,157.77,325.72,192.88,511.21,329.84,590.18,836.1,604.78,497.43,230.61,13.84,-0.0007563223824154616,-0.00032859091322350205,-0.006654651323998274,-0.002899737456702784,0.001841503683007496,0.0007990194149279333,-0.0026944274341702246,-0.0011717542798498279,0.002546909922553195,0.001104702732495731,-0.002653296135162164,-0.0011538432921490405,0.0005156671823337249,0.00022389368943218253,0.0041685808109164614,0.0018066287153714947,0.00013158052129811796,5.714093509110881e-05,0.00789947336844212,0.0034172182816268096,-0.0004420777654977805,-0.0001920343843217329,-0.016336802593414024,-0.007153576920651397,0.007802529765003004,0.00913729740516578,0.8539209592315378,-1.086907062771411,-3.078732207896534,-1.6703562135605277
37,2015-02-26,2110.7,721.2,158.55,323.36,191.25,511.67,328.86,579.76,838.21,602.46,495.04,228.89,13.91,-0.0015137896778467633,-0.0006579286123574094,0.006559665038381082,0.002839523317001065,0.004943905685491545,0.002141820829987744,-0.007245486921282124,-0.003158129949570788,-0.008450850269597654,-0.003685753543742041,0.0008998259032492251,0.00039061370863257156,-0.002971137521222294,-0.0012922693374581226,-0.01765563048561449,-0.007736239746280707,0.0025236215763664795,0.0010946143090880228,-0.0038361056913256662,-0.0016692032045914373,-0.004804696138150064,-0.0020916820018264896,-0.007458479684315629,-0.0032513166385781107,0.006964384366473173,0.009020536165493493,0.7720588043440505,-1.3984978060533215,-3.8960673414128326,-1.5635216096402922
